motif_id	cluster	source_id	tf_name	family_name	motif_type	PMID	name_IG
M04981_2.00	AC0056	HOXA13_FL_HT-SELEX_1	HOXA13	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M04983_2.00	AC0056	HOXA13_FL_Methyl-HT-SELEX_1	HOXA13	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05018_2.00	AC0056	CDX1_eDBD_HT-SELEX	CDX1	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05072_2.00	AC0056	HOXC13_eDBD_HT-SELEX_1	HOXC13	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05076_2.00	AC0056	HOXC11_eDBD_HT-SELEX_2	HOXC11	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05078_2.00	AC0056	HOXC11_eDBD_Methyl-HT-SELEX_2	HOXC11	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05080_2.00	AC0056	HOXC11_FL_HT-SELEX_2	HOXC11	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05082_2.00	AC0056	HOXC11_FL_Methyl-HT-SELEX_2	HOXC11	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05083_2.00	AC0056	HOXC12_eDBD_HT-SELEX_1	HOXC12	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05085_2.00	AC0056	HOXC12_eDBD_Methyl-HT-SELEX_1	HOXC12	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05104_2.00	AC0056	HOXD9_eDBD_HT-SELEX_1	HOXD9	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05106_2.00	AC0056	HOXD9_eDBD_Methyl-HT-SELEX_1	HOXD9	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05109_2.00	AC0056	HOXD9_FL_HT-SELEX_2	HOXD9	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05111_2.00	AC0056	HOXD9_FL_Methyl-HT-SELEX_2	HOXD9	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05112_2.00	AC0056	HOXD10_eDBD_HT-SELEX_1	HOXD10	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05114_2.00	AC0056	HOXD10_eDBD_Methyl-HT-SELEX_1	HOXD10	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05117_2.00	AC0056	HOXD10_FL_HT-SELEX_2	HOXD10	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05119_2.00	AC0056	HOXD10_FL_Methyl-HT-SELEX_2	HOXD10	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05122_2.00	AC0056	HOXD13_eDBD_HT-SELEX_1	HOXD13	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05124_2.00	AC0056	HOXD13_eDBD_Methyl-HT-SELEX_1	HOXD13	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05129_2.00	AC0056	CDX4_FL_HT-SELEX	CDX4	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05131_2.00	AC0056	CDX4_FL_Methyl-HT-SELEX_2	CDX4	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05201_2.00	AC0056	HOXB13_eDBD_HT-SELEX_1	HOXB13	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05290_2.00	AC0056	HOXB9_eDBD_HT-SELEX_2	HOXB9	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05332_2.00	AC0056	HOXC9_FL_HT-SELEX_2	HOXC9	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05334_2.00	AC0056	HOXC9_FL_Methyl-HT-SELEX_2	HOXC9	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05335_2.00	AC0056	HOXC10_eDBD_HT-SELEX_1	HOXC10	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05337_2.00	AC0056	HOXC10_eDBD_Methyl-HT-SELEX_1	HOXC10	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05339_2.00	AC0056	HOXC10_FL_HT-SELEX_1	HOXC10	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05341_2.00	AC0056	HOXC10_FL_Methyl-HT-SELEX_1	HOXC10	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05395_2.00	AC0056	HOXA10_eDBD_HT-SELEX_2	HOXA10	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05397_2.00	AC0056	HOXA10_eDBD_Methyl-HT-SELEX_2	HOXA10	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05399_2.00	AC0056	HOXA10_FL_HT-SELEX_2	HOXA10	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M05401_2.00	AC0056	HOXA10_FL_Methyl-HT-SELEX_2	HOXA10	Homeodomain	SELEX	28473536	HOX/CDX/CPEB1
M08131_2.00	AC0056	MA0465.1	CDX2	Homeodomain	ChIP-seq	24194598	HOX/CDX/CPEB1
M09134_2.00	AC0056	HXA13_HUMAN.H11MO.0.C	HOXA13	Homeodomain	Misc	23175603	HOX/CDX/CPEB1
M09149_2.00	AC0056	HXB13_HUMAN.H11MO.0.A	HOXB13	Homeodomain	Misc	23175603	HOX/CDX/CPEB1
M09152_2.00	AC0056	CDX2_HUMAN.H11MO.0.A	CDX2	Homeodomain	Misc	23175603	HOX/CDX/CPEB1
M09158_2.00	AC0056	EVX2_HUMAN.H11MO.0.A	EVX2	Homeodomain	Misc	23175603	HOX/CDX/CPEB1
M09161_2.00	AC0056	HXC9_HUMAN.H11MO.0.C	HOXC9	Homeodomain	Misc	23175603	HOX/CDX/CPEB1
M11389_2.00	AC0056	V$TATA_C	TBP	TBP	Transfac	16381825	HOX/CDX/CPEB1
MA0465.2	AC0056	MA0465.2	CDX2	['Homeo domain factors']	Uknown	20696899	HOX/CDX/CPEB1
MA0650.1	AC0056	MA0650.1	HOXA13	['Homeo domain factors']	Uknown	17200107	HOX/CDX/CPEB1
MA0650.2	AC0056	MA0650.2	HOXA13	['Homeo domain factors']	Uknown	17200107	HOX/CDX/CPEB1
MA0878.1	AC0056	MA0878.1	CDX1	['Homeo domain factors']	Uknown	18585359	HOX/CDX/CPEB1
MA0878.2	AC0056	MA0878.2	CDX1	['Homeo domain factors']	Uknown	18585359	HOX/CDX/CPEB1
MA0878.3	AC0056	MA0878.3	CDX1	['Homeo domain factors']	Uknown	18585359	HOX/CDX/CPEB1
MA0899.1	AC0056	MA0899.1	HOXA10	['Homeo domain factors']	Uknown	18585359	HOX/CDX/CPEB1
MA0901.1	AC0056	MA0901.1	HOXB13	['Homeo domain factors']	Uknown	18585359	HOX/CDX/CPEB1
MA0901.2	AC0056	MA0901.2	HOXB13	['Homeo domain factors']	Uknown	23332764	HOX/CDX/CPEB1
MA0909.1	AC0056	MA0909.1	HOXD13	['Homeo domain factors']	Uknown	18585359	HOX/CDX/CPEB1
MA0909.2	AC0056	MA0909.2	HOXD13	['Homeo domain factors']	Uknown	18585359	HOX/CDX/CPEB1
MA0913.2	AC0056	MA0913.2	HOXD9	['Homeo domain factors']	Uknown	10523646	HOX/CDX/CPEB1
MA1473.1	AC0056	MA1473.1	CDX4	['Homeo domain factors']	Uknown	18585359	HOX/CDX/CPEB1
M07650_2.00	AC0057	ZNF114.ChIP-seq.ReprocessedData	ZNF114	C2H2 ZF	ChIP-seq+ChIP-exo	29146583	TBP/ZNF114
M09432_2.00	AC0057	TBP_HUMAN.H11MO.0.A	TBP	TBP	Misc	23175603	TBP/ZNF114
M11388_2.00	AC0057	V$TATA_01	TBP	TBP	Transfac	16381825	TBP/ZNF114
M11491_2.00	AC0057	MA0108.2	TBP	TBP	Unknown	24194598	TBP/ZNF114
M09140_2.00	AC0058	CDX1_HUMAN.H11MO.0.C	CDX1	Homeodomain	Misc	23175603	CDX1
M00313_2.00	AC0059	PITX2_REF	PITX2	Homeodomain	PBM	27013732	DPRX/RHOXF1/GSC2
M00314_2.00	AC0059	PITX2_T114P	PITX2	Homeodomain	PBM	27013732	DPRX/RHOXF1/GSC2
M03089_2.00	AC0059	RHOXF1_1	RHOXF1	Homeodomain	SELEX	23332764	DPRX/RHOXF1/GSC2
M03090_2.00	AC0059	RHOXF1_2	RHOXF1	Homeodomain	SELEX	23332764	DPRX/RHOXF1/GSC2
M03091_2.00	AC0059	RHOXF1_3	RHOXF1	Homeodomain	SELEX	23332764	DPRX/RHOXF1/GSC2
M03092_2.00	AC0059	RHOXF1_4	RHOXF1	Homeodomain	SELEX	23332764	DPRX/RHOXF1/GSC2
M03238_2.00	AC0059	DPRX_2	DPRX	Homeodomain	SELEX	23332764	DPRX/RHOXF1/GSC2
M04920_2.00	AC0059	GSC2_eDBD_HT-SELEX	GSC2	Homeodomain	SELEX	28473536	DPRX/RHOXF1/GSC2
M04921_2.00	AC0059	GSC2_eDBD_Methyl-HT-SELEX	GSC2	Homeodomain	SELEX	28473536	DPRX/RHOXF1/GSC2
M04947_2.00	AC0059	RHOXF1_FL_HT-SELEX	RHOXF1	Homeodomain	SELEX	28473536	DPRX/RHOXF1/GSC2
M04948_2.00	AC0059	RHOXF1_FL_Methyl-HT-SELEX	RHOXF1	Homeodomain	SELEX	28473536	DPRX/RHOXF1/GSC2
M05388_2.00	AC0059	DPRX_eDBD_HT-SELEX	DPRX	Homeodomain	SELEX	28473536	DPRX/RHOXF1/GSC2
M05389_2.00	AC0059	DPRX_eDBD_Methyl-HT-SELEX	DPRX	Homeodomain	SELEX	28473536	DPRX/RHOXF1/GSC2
MA0719.1	AC0059	MA0719.1	RHOXF1	['Homeo domain factors']	Uknown	18585360	DPRX/RHOXF1/GSC2
MA1480.1	AC0059	MA1480.1	DPRX	['Homeo domain factors']	Uknown	18585359	DPRX/RHOXF1/GSC2
M03116_2.00	AC0060	OTX1_1	OTX1	Homeodomain	SELEX	23332764	OTX1/2
M03197_2.00	AC0060	OTX2_1	OTX2	Homeodomain	SELEX	23332764	OTX1/2
M00273_2.00	AC0061	CRX_R90W	CRX	Homeodomain	PBM	27013732	PITX/OTX/GSC
M00274_2.00	AC0061	CRX_REF	CRX	Homeodomain	PBM	27013732	PITX/OTX/GSC
M00275_2.00	AC0061	CRX_V66I	CRX	Homeodomain	PBM	27013732	PITX/OTX/GSC
M00310_2.00	AC0061	PITX2_L100Q	PITX2	Homeodomain	PBM	27013732	PITX/OTX/GSC
M00311_2.00	AC0061	PITX2_R108H	PITX2	Homeodomain	PBM	27013732	PITX/OTX/GSC
M03080_2.00	AC0061	GSC2_1	GSC2	Homeodomain	SELEX	23332764	PITX/OTX/GSC
M03082_2.00	AC0061	PITX1_1	PITX1	Homeodomain	SELEX	23332764	PITX/OTX/GSC
M03083_2.00	AC0061	PITX1_2	PITX1	Homeodomain	SELEX	23332764	PITX/OTX/GSC
M03084_2.00	AC0061	PITX1_3	PITX1	Homeodomain	SELEX	23332764	PITX/OTX/GSC
M03111_2.00	AC0061	PITX3_1	PITX3	Homeodomain	SELEX	23332764	PITX/OTX/GSC
M03117_2.00	AC0061	OTX1_2	OTX1	Homeodomain	SELEX	23332764	PITX/OTX/GSC
M03146_2.00	AC0061	GSC_1	GSC	Homeodomain	SELEX	23332764	PITX/OTX/GSC
M03198_2.00	AC0061	OTX2_2	OTX2	Homeodomain	SELEX	23332764	PITX/OTX/GSC
M03236_2.00	AC0061	DMBX1_1	DMBX1	Homeodomain	SELEX	23332764	PITX/OTX/GSC
M03237_2.00	AC0061	DPRX_1	DPRX	Homeodomain	SELEX	23332764	PITX/OTX/GSC
M04928_2.00	AC0061	PITX1_eDBD_HT-SELEX	PITX1	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M04929_2.00	AC0061	PITX1_eDBD_Methyl-HT-SELEX	PITX1	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M04930_2.00	AC0061	PITX1_FL_HT-SELEX	PITX1	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M04931_2.00	AC0061	PITX1_FL_Methyl-HT-SELEX	PITX1	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M04949_2.00	AC0061	CRX_FL_HT-SELEX	CRX	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M04950_2.00	AC0061	CRX_FL_Methyl-HT-SELEX	CRX	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M04997_2.00	AC0061	PITX3_eDBD_HT-SELEX	PITX3	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M04998_2.00	AC0061	PITX3_eDBD_Methyl-HT-SELEX	PITX3	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05022_2.00	AC0061	OTX1_eDBD_HT-SELEX	OTX1	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05023_2.00	AC0061	OTX1_eDBD_Methyl-HT-SELEX	OTX1	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05024_2.00	AC0061	OTX1_FL_HT-SELEX	OTX1	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05025_2.00	AC0061	OTX1_FL_Methyl-HT-SELEX	OTX1	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05132_2.00	AC0061	RHOXF2_FL_HT-SELEX	RHOXF2	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05133_2.00	AC0061	RHOXF2_FL_Methyl-HT-SELEX	RHOXF2	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05134_2.00	AC0061	GSC_eDBD_HT-SELEX	GSC	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05135_2.00	AC0061	GSC_eDBD_Methyl-HT-SELEX	GSC	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05136_2.00	AC0061	GSC_FL_HT-SELEX	GSC	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05137_2.00	AC0061	GSC_FL_Methyl-HT-SELEX	GSC	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05229_2.00	AC0061	PITX2_eDBD_HT-SELEX	PITX2	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05230_2.00	AC0061	PITX2_eDBD_Methyl-HT-SELEX	PITX2	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05231_2.00	AC0061	PITX2_FL_HT-SELEX	PITX2	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05232_2.00	AC0061	PITX2_FL_Methyl-HT-SELEX	PITX2	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05251_2.00	AC0061	OTX2_FL_HT-SELEX	OTX2	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05252_2.00	AC0061	OTX2_FL_Methyl-HT-SELEX	OTX2	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05383_2.00	AC0061	DMBX1_eDBD_HT-SELEX	DMBX1	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M05384_2.00	AC0061	DMBX1_eDBD_Methyl-HT-SELEX	DMBX1	Homeodomain	SELEX	28473536	PITX/OTX/GSC
M09132_2.00	AC0061	CRX_HUMAN.H11MO.0.B	CRX	Homeodomain	Misc	23175603	PITX/OTX/GSC
M09153_2.00	AC0061	OTX2_HUMAN.H11MO.0.A	OTX2	Homeodomain	Misc	23175603	PITX/OTX/GSC
M10579_2.00	AC0061	V$GATA1_03	GATA1	GATA	Transfac	16381825	PITX/OTX/GSC
MA0648.1	AC0061	MA0648.1	GSC	['Homeo domain factors']	Uknown	18585359	PITX/OTX/GSC
MA0682.2	AC0061	MA0682.2	PITX1	['Homeo domain factors']	Uknown	8675014	PITX/OTX/GSC
MA0711.1	AC0061	MA0711.1	OTX1	['Homeo domain factors']	Uknown	18585360	PITX/OTX/GSC
MA0712.1	AC0061	MA0712.1	OTX2	['Homeo domain factors']	Uknown	18585360	PITX/OTX/GSC
MA0712.2	AC0061	MA0712.2	OTX2	['Homeo domain factors']	Uknown	18585360	PITX/OTX/GSC
MA0714.1	AC0061	MA0714.1	PITX3	['Homeo domain factors']	Uknown	18585360	PITX/OTX/GSC
MA0891.1	AC0061	MA0891.1	GSC2	['Homeo domain factors']	Uknown	9441739	PITX/OTX/GSC
MA1547.1	AC0061	MA1547.1	PITX2	['Homeo domain factors']	Uknown	9685346	PITX/OTX/GSC
MA1547.2	AC0061	MA1547.2	PITX2	['Homeo domain factors']	Uknown	9685346	PITX/OTX/GSC
M05044_2.00	AC0062	NKX2-3_eDBD_Methyl-HT-SELEX_2	NKX2-3	Homeodomain	SELEX	28473536	NKX2
M05047_2.00	AC0062	NKX2-3_FL_Methyl-HT-SELEX_2	NKX2-3	Homeodomain	SELEX	28473536	NKX2
M05152_2.00	AC0062	NKX2-8_FL_Methyl-HT-SELEX_3	NKX2-8	Homeodomain	SELEX	28473536	NKX2
M05348_2.00	AC0062	NKX2-5_FL_Methyl-HT-SELEX_2	NKX2-5	Homeodomain	SELEX	28473536	NKX2
M04901_2.00	AC0063	MEOX1_FL_HT-SELEX_1	MEOX1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04903_2.00	AC0063	MEOX1_FL_Methyl-HT-SELEX_1	MEOX1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04906_2.00	AC0063	DLX6_eDBD_Methyl-HT-SELEX_1	DLX6	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04914_2.00	AC0063	HOXC8_FL_Methyl-HT-SELEX_2	HOXC8	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04919_2.00	AC0063	ALX4_eDBD_Methyl-HT-SELEX_2	ALX4	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04923_2.00	AC0063	DLX3_eDBD_Methyl-HT-SELEX_1	DLX3	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04926_2.00	AC0063	DLX3_FL_Methyl-HT-SELEX_1	DLX3	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04937_2.00	AC0063	LHX5_FL_Methyl-HT-SELEX_1	LHX5	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04942_2.00	AC0063	VSX1_eDBD_Methyl-HT-SELEX_1	VSX1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04946_2.00	AC0063	VSX1_FL_Methyl-HT-SELEX_2	VSX1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04954_2.00	AC0063	DLX5_eDBD_Methyl-HT-SELEX_1	DLX5	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04957_2.00	AC0063	DLX5_FL_Methyl-HT-SELEX_1	DLX5	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04961_2.00	AC0063	HOXA1_FL_Methyl-HT-SELEX_2	HOXA1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04964_2.00	AC0063	HOXA2_eDBD_Methyl-HT-SELEX_2	HOXA2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04967_2.00	AC0063	HOXA2_FL_Methyl-HT-SELEX_2	HOXA2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04970_2.00	AC0063	HOXA5_eDBD_Methyl-HT-SELEX_2	HOXA5	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04973_2.00	AC0063	HOXA5_FL_Methyl-HT-SELEX_2	HOXA5	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04976_2.00	AC0063	HOXA6_eDBD_Methyl-HT-SELEX_2	HOXA6	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04987_2.00	AC0063	EVX1_eDBD_Methyl-HT-SELEX_2	EVX1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04988_2.00	AC0063	MEOX2_FL_HT-SELEX_1	MEOX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04990_2.00	AC0063	MEOX2_FL_Methyl-HT-SELEX_1	MEOX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M04995_2.00	AC0063	LHX6_FL_Methyl-HT-SELEX_2	LHX6	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05000_2.00	AC0063	HOXB6_eDBD_Methyl-HT-SELEX_1	HOXB6	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05003_2.00	AC0063	DLX4_eDBD_Methyl-HT-SELEX_1	DLX4	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05006_2.00	AC0063	DLX4_FL_Methyl-HT-SELEX_1	DLX4	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05014_2.00	AC0063	NKX3-2_eDBD_Methyl-HT-SELEX_2	NKX3-2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05016_2.00	AC0063	NANOG_eDBD_Methyl-HT-SELEX_1	NANOG	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05038_2.00	AC0063	VSX2_eDBD_Methyl-HT-SELEX_2	VSX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05040_2.00	AC0063	VSX2_FL_Methyl-HT-SELEX_1	VSX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05050_2.00	AC0063	HOXB8_eDBD_Methyl-HT-SELEX_2	HOXB8	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05053_2.00	AC0063	HOXB5_eDBD_Methyl-HT-SELEX_2	HOXB5	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05056_2.00	AC0063	HOXB5_FL_Methyl-HT-SELEX_2	HOXB5	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05059_2.00	AC0063	HOXB1_eDBD_Methyl-HT-SELEX_2	HOXB1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05062_2.00	AC0063	MSX2_eDBD_Methyl-HT-SELEX_2	MSX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05065_2.00	AC0063	LHX4_eDBD_Methyl-HT-SELEX_2	LHX4	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05068_2.00	AC0063	LHX4_FL_Methyl-HT-SELEX_2	LHX4	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05071_2.00	AC0063	HOXA7_eDBD_Methyl-HT-SELEX_2	HOXA7	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05100_2.00	AC0063	HOXD1_eDBD_Methyl-HT-SELEX_2	HOXD1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05102_2.00	AC0063	HOXD3_FL_Methyl-HT-SELEX_1	HOXD3	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05127_2.00	AC0063	MNX1_eDBD_Methyl-HT-SELEX_1	MNX1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05143_2.00	AC0063	RAX_eDBD_Methyl-HT-SELEX_1	RAX	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05155_2.00	AC0063	LMX1B_eDBD_Methyl-HT-SELEX_2	LMX1B	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05157_2.00	AC0063	LMX1B_FL_Methyl-HT-SELEX_1	LMX1B	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05162_2.00	AC0063	PDX1_eDBD_Methyl-HT-SELEX_1	PDX1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05172_2.00	AC0063	LHX9_eDBD_Methyl-HT-SELEX_2	LHX9	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05175_2.00	AC0063	LHX9_FL_Methyl-HT-SELEX_2	LHX9	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05197_2.00	AC0063	ALX3_eDBD_Methyl-HT-SELEX_2	ALX3	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05200_2.00	AC0063	ALX3_FL_Methyl-HT-SELEX_2	ALX3	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05213_2.00	AC0063	LHX8_FL_Methyl-HT-SELEX_2	LHX8	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05216_2.00	AC0063	LMX1A_eDBD_Methyl-HT-SELEX_1	LMX1A	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05219_2.00	AC0063	EN1_eDBD_Methyl-HT-SELEX_1	EN1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05223_2.00	AC0063	MSX1_eDBD_Methyl-HT-SELEX_2	MSX1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05226_2.00	AC0063	MSX1_FL_Methyl-HT-SELEX_2	MSX1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05238_2.00	AC0063	EN2_eDBD_Methyl-HT-SELEX_1	EN2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05241_2.00	AC0063	UNCX_eDBD_Methyl-HT-SELEX	UNCX	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05257_2.00	AC0063	NKX3-1_eDBD_Methyl-HT-SELEX_2	NKX3-1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05258_2.00	AC0063	PRRX2_eDBD_HT-SELEX_1	PRRX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05260_2.00	AC0063	PRRX2_eDBD_Methyl-HT-SELEX_1	PRRX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05264_2.00	AC0063	PRRX2_FL_Methyl-HT-SELEX_2	PRRX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05266_2.00	AC0063	GBX2_eDBD_Methyl-HT-SELEX_1	GBX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05270_2.00	AC0063	GBX2_FL_Methyl-HT-SELEX_2	GBX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05272_2.00	AC0063	GSX1_eDBD_Methyl-HT-SELEX	GSX1	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05275_2.00	AC0063	HOXD4_eDBD_Methyl-HT-SELEX_2	HOXD4	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05278_2.00	AC0063	HOXD4_FL_Methyl-HT-SELEX_2	HOXD4	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05294_2.00	AC0063	HOXB2_eDBD_Methyl-HT-SELEX_2	HOXB2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05297_2.00	AC0063	EVX2_eDBD_Methyl-HT-SELEX_2	EVX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05306_2.00	AC0063	ISX_eDBD_Methyl-HT-SELEX_2	ISX	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05309_2.00	AC0063	ISX_FL_Methyl-HT-SELEX_2	ISX	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05312_2.00	AC0063	HOXD8_eDBD_Methyl-HT-SELEX_2	HOXD8	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05321_2.00	AC0063	LBX2_eDBD_HT-SELEX_1	LBX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05324_2.00	AC0063	LBX2_eDBD_Methyl-HT-SELEX_1	LBX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05330_2.00	AC0063	GSX2_eDBD_Methyl-HT-SELEX	GSX2	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05344_2.00	AC0063	HOXB4_FL_Methyl-HT-SELEX_1	HOXB4	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05368_2.00	AC0063	SHOX_eDBD_Methyl-HT-SELEX_2	SHOX	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05377_2.00	AC0063	BSX_eDBD_HT-SELEX_1	BSX	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05379_2.00	AC0063	BSX_eDBD_Methyl-HT-SELEX_1	BSX	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05382_2.00	AC0063	HOXA4_eDBD_Methyl-HT-SELEX	HOXA4	Homeodomain	SELEX	28473536	HOX/LHX/DLX
M05387_2.00	AC0063	HOXC4_FL_Methyl-HT-SELEX_2	HOXC4	Homeodomain	SELEX	28473536	HOX/LHX/DLX
